iter	Passed	Remaining
3212	285759	158933
3213	285847	158843
3214	285932	158752
3215	286017	158661
3216	286100	158569
3217	286191	158481
3218	286280	158392
3219	286366	158302
3220	286454	158212
3221	286540	158122
3222	286626	158031
3223	286712	157941
3224	286798	157850
3225	286881	157758
3226	286966	157667
3227	287050	157575
3228	287138	157485
3229	287223	157394
3230	287308	157304
3231	287398	157215
3232	287482	157123
3233	287567	157032
3234	287655	156943
3235	287739	156851
3236	287826	156762
3237	287919	156675
3238	288004	156584
3239	288089	156493
3240	288176	156403
3241	288266	156314
3242	288349	156222
3243	288431	156130
3244	288516	156039
3245	288608	155951
3246	288695	155861
3247	288783	155772
3248	288872	155683
3249	288957	155592
3250	289043	155502
3251	289130	155412
3252	289216	155321
3253	289303	155231
3254	289391	155142
3255	289479	155052
3256	289565	154962
3257	289663	154878
3258	289751	154788
3259	289846	154703
3260	289933	154613
3261	290020	154523
3262	290106	154433
3263	290193	154343
3264	290282	154254
3265	290368	154163
3266	290454	154073
3267	290537	153981
3268	290621	153889
3269	290708	153800
3270	290792	153708
3271	290879	153618
3272	290962	153526
3273	291048	153435
3274	291133	153344
3275	291216	153253
3276	291301	153162
3277	291387	153072
3278	291472	152980
3279	291559	152891
3280	291645	152800
3281	291732	152710
3282	291820	152621
3283	291905	152530
3284	291992	152440
3285	292088	152355
3286	292175	152265
3287	292262	152175
3288	292347	152084
3289	292437	151996
3290	292525	151906
3291	292609	151815
3292	292695	151725
3293	292781	151634
3294	292866	151544
3295	292952	151453
3296	293037	151362
3297	293126	151273
3298	293216	151185
3299	293313	151100
3300	293402	151012
3301	293486	150920
3302	293572	150830
3303	293659	150740
3304	293746	150650
3305	293837	150562
3306	293927	150474
3307	294009	150382
3308	294095	150291
3309	294180	150201
3310	294269	150111
3311	294353	150020
3312	294446	149934
3313	294533	149844
3314	294615	149751
3315	294700	149661
3316	294787	149571
3317	294873	149480
3318	294960	149391
3319	295045	149300
3320	295133	149211
3321	295218	149120
3322	295304	149029
3323	295395	148941
3324	295481	148851
3325	295568	148761
3326	295653	148670
3327	295735	148578
3328	295833	148494
3329	295921	148404
3330	296010	148316
3331	296094	148225
3332	296179	148134
3333	296268	148045
3334	296358	147957
3335	296443	147866
3336	296531	147777
3337	296616	147686
3338	296708	147599
3339	296794	147508
3340	296883	147419
3341	296977	147333
3342	297064	147243
3343	297148	147152
3344	297232	147061
3345	297320	146972
3346	297408	146882
3347	297510	146800
3348	297597	146710
3349	297687	146622
3350	297774	146532
3351	297865	146444
3352	297950	146353
3353	298036	146263
3354	298126	146175
3355	298211	146084
3356	298299	145995
3357	298389	145907
3358	298471	145814
3359	298560	145725
3360	298645	145635
3361	298733	145545
3362	298822	145457
3363	298911	145368
3364	298997	145278
3365	299083	145187
3366	299171	145098
3367	299257	145008
3368	299345	144919
3369	299430	144828
3370	299515	144737
3371	299606	144649
3372	299692	144559
3373	299776	144468
3374	299862	144378
3375	299947	144287
3376	300036	144198
3377	300119	144106
3378	300207	144017
3379	300297	143929
3380	300379	143837
3381	300464	143746
3382	300552	143657
3383	300637	143566
3384	300721	143475
3385	300805	143384
3386	300891	143294
3387	300981	143206
3388	301066	143115
3389	301150	143024
3390	301234	142933
3391	301320	142843
3392	301416	142757
3393	301501	142667
3394	301588	142577
3395	301672	142485
3396	301761	142397
3397	301852	142309
3398	301940	142220
3399	302024	142129
3400	302112	142040
3401	302209	141954
3402	302297	141865
3403	302388	141778
3404	302474	141687
3405	302568	141601
3406	302657	141512
3407	302744	141422
3408	302833	141334
3409	302923	141245
3410	303008	141155
3411	303096	141066
3412	303181	140975
3413	303269	140886
3414	303359	140797
3415	303447	140708
3416	303533	140618
3417	303619	140528
3418	303705	140438
3419	303792	140348
3420	303881	140259
3421	303970	140171
3422	304065	140084
3423	304157	139997
3424	304244	139907
3425	304328	139816
3426	304415	139727
3427	304501	139637
3428	304584	139545
3429	304675	139457
3430	304761	139367
3431	304855	139281
3432	304940	139190
3433	305025	139100
3434	305113	139011
3435	305202	138922
3436	305293	138834
3437	305386	138747
3438	305476	138659
3439	305564	138569
3440	305658	138483
3441	305743	138392
3442	305826	138301
3443	305911	138210
3444	305997	138120
3445	306083	138030
3446	306176	137943
3447	306273	137858
3448	306362	137770
3449	306448	137679
3450	306540	137592
3451	306626	137502
3452	306718	137415
3453	306805	137325
3454	306896	137237
3455	306985	137148
3456	307075	137060
3457	307161	136970
3458	307247	136880
3459	307332	136789
3460	307420	136700
3461	307510	136612
3462	307594	136521
3463	307680	136431
3464	307766	136340
3465	307849	136249
3466	307933	136158
3467	308021	136069
3468	308109	135980
3469	308193	135889
3470	308278	135798
3471	308372	135712
3472	308458	135622
3473	308546	135532
3474	308638	135445
3475	308728	135357
3476	308814	135267
3477	308902	135178
3478	308991	135089
3479	309081	135001
3480	309170	134912
3481	309258	134823
3482	309345	134733
3483	309431	134643
3484	309521	134555
3485	309606	134464
3486	309692	134374
3487	309782	134286
3488	309866	134195
3489	309951	134104
3490	310040	134016
3491	310125	133926
3492	310210	133835
3493	310301	133747
3494	310387	133657
3495	310476	133568
3496	310565	133480
3497	310653	133390
3498	310740	133301
3499	310830	133213
3500	310914	133122
3501	311002	133033
3502	311087	132942
3503	311174	132853
3504	311259	132762
3505	311346	132673
3506	311439	132586
3507	311528	132497
3508	311612	132406
3509	311696	132315
3510	311789	132228
3511	311881	132141
3512	311979	132056
3513	312069	131968
3514	312160	131879
3515	312253	131792
3516	312337	131702
3517	312424	131612
3518	312509	131522
3519	312595	131432
3520	312681	131342
3521	312765	131251
3522	312848	131160
3523	312932	131069
3524	313016	130978
3525	313102	130888
3526	313193	130800
3527	313284	130712
3528	313374	130624
3529	313461	130534
3530	313555	130448
3531	313638	130357
3532	313725	130267
3533	313818	130180
3534	313906	130091
3535	313991	130001
3536	314078	129911
3537	314164	129821
3538	314254	129733
3539	314341	129643
3540	314429	129554
3541	314525	129468
3542	314611	129378
3543	314702	129290
3544	314789	129201
3545	314875	129111
3546	314970	129025
3547	315057	128935
3548	315147	128847
3549	315236	128758
3550	315331	128672
3551	315419	128583
3552	315507	128494
3553	315597	128405
3554	315682	128315
3555	315766	128224
3556	315853	128134
3557	315944	128047
3558	316032	127958
3559	316122	127869
3560	316209	127780
3561	316292	127688
3562	316380	127599
3563	316469	127511
3564	316553	127420
3565	316648	127334
3566	316733	127244
3567	316817	127153
3568	316903	127063
3569	316989	126973
3570	317074	126883
3571	317159	126792
3572	317246	126703
3573	317332	126613
3574	317419	126523
3575	317504	126433
3576	317590	126343
3577	317674	126252
3578	317759	126162
3579	317844	126072
3580	317932	125983
3581	318016	125892
3582	318104	125803
3583	318188	125712
3584	318272	125622
3585	318355	125530
3586	318442	125441
3587	318529	125352
3588	318616	125262
3589	318707	125174
3590	318800	125087
3591	318886	124997
3592	318975	124909
3593	319062	124819
3594	319147	124729
3595	319235	124640
3596	319321	124550
3597	319406	124460
3598	319499	124373
3599	319587	124284
3600	319677	124195
3601	319764	124106
3602	319850	124016
3603	319935	123926
3604	320022	123836
3605	320114	123749
3606	320200	123659
3607	320284	123568
3608	320371	123479
3609	320460	123390
3610	320546	123300
3611	320634	123211
3612	320721	123122
3613	320804	123031
3614	320891	122941
3615	320977	122851
3616	321070	122764
3617	321158	122675
3618	321244	122585
3619	321331	122496
3620	321419	122407
3621	321506	122317
3622	321592	122228
3623	321677	122137
3624	321764	122048
3625	321850	121958
3626	321939	121870
3627	322027	121781
3628	322119	121693
3629	322206	121603
3630	322290	121513
3631	322377	121424
3632	322459	121332
3633	322544	121242
3634	322635	121154
3635	322733	121069
3636	322820	120979
3637	322908	120891
3638	322995	120801
3639	323082	120711
3640	323171	120623
3641	323256	120533
3642	323340	120442
3643	323426	120352
3644	323511	120262
3645	323595	120172
3646	323681	120082
3647	323770	119993
3648	323871	119909
3649	323959	119820
3650	324048	119732
3651	324138	119643
3652	324229	119555
3653	324317	119466
3654	324404	119377
3655	324489	119287
3656	324579	119198
3657	324671	119111
3658	324765	119024
3659	324855	118936
3660	324946	118848
3661	325041	118761
3662	325127	118672
3663	325218	118583
3664	325303	118494
3665	325392	118405
3666	325488	118319
3667	325577	118230
3668	325663	118140
3669	325749	118050
3670	325839	117962
3671	325931	117875
3672	326018	117785
3673	326110	117697
3674	326194	117607
3675	326284	117519
3676	326369	117428
3677	326461	117341
3678	326545	117251
3679	326639	117164
3680	326726	117074
3681	326816	116986
3682	326901	116896
3683	326983	116805
3684	327068	116714
3685	327162	116628
3686	327248	116538
3687	327340	116450
3688	327426	116361
3689	327511	116271
3690	327597	116181
3691	327683	116091
3692	327776	116004
3693	327861	115914
3694	327951	115825
3695	328037	115736
3696	328127	115647
3697	328212	115557
3698	328305	115470
3699	328402	115384
3700	328489	115295
3701	328575	115205
3702	328666	115117
3703	328752	115027
3704	328838	114938
3705	328923	114848
3706	329015	114760
3707	329101	114670
3708	329193	114582
3709	329278	114493
3710	329369	114405
3711	329456	114315
3712	329547	114227
3713	329633	114138
3714	329722	114049
3715	329807	113959
3716	329893	113869
3717	329978	113779
3718	330063	113689
3719	330149	113599
3720	330233	113509
3721	330317	113419
3722	330405	113330
3723	330490	113239
3724	330575	113149
3725	330660	113060
3726	330750	112971
3727	330835	112881
3728	330921	112791
3729	331007	112702
3730	331093	112612
3731	331179	112522
3732	331264	112432
3733	331348	112342
3734	331437	112253
3735	331522	112163
3736	331606	112073
3737	331690	111983
3738	331779	111894
3739	331866	111805
3740	331952	111715
3741	332036	111625
3742	332125	111536
3743	332216	111448
3744	332306	111360
3745	332393	111271
3746	332478	111180
3747	332563	111091
3748	332649	111001
3749	332734	110911
3750	332820	110821
3751	332907	110732
3752	332995	110643
3753	333081	110553
3754	333170	110465
3755	333255	110375
3756	333341	110285
3757	333427	110196
3758	333514	110106
3759	333600	110017
3760	333684	109926
3761	333770	109837
3762	333859	109748
3763	333949	109660
3764	334035	109570
3765	334123	109481
3766	334210	109392
3767	334296	109302
3768	334384	109213
3769	334469	109124
3770	334556	109034
3771	334642	108945
3772	334736	108858
3773	334822	108768
3774	334905	108677
3775	334991	108588
3776	335082	108500
3777	335168	108410
3778	335254	108321
3779	335337	108230
3780	335423	108140
3781	335508	108051
3782	335593	107961
3783	335679	107871
3784	335766	107782
3785	335852	107692
3786	335937	107602
3787	336025	107513
3788	336121	107427
3789	336209	107338
3790	336298	107250
3791	336381	107159
3792	336466	107069
3793	336551	106979
3794	336636	106889
3795	336722	106800
3796	336808	106710
3797	336898	106622
3798	336980	106531
3799	337064	106441
3800	337153	106352
3801	337239	106263
3802	337325	106173
3803	337416	106085
3804	337500	105995
3805	337583	105904
3806	337667	105814
3807	337756	105726
3808	337840	105636
3809	337922	105545
3810	338008	105455
3811	338100	105368
3812	338183	105277
3813	338275	105190
3814	338361	105100
3815	338444	105009
3816	338533	104921
3817	338624	104833
3818	338720	104747
3819	338807	104657
3820	338897	104569
3821	338985	104480
3822	339070	104390
3823	339156	104301
3824	339243	104212
3825	339326	104121
3826	339411	104031
3827	339497	103942
3828	339583	103852
3829	339681	103766
3830	339765	103676
3831	339857	103589
3832	339946	103500
3833	340033	103411
3834	340124	103323
3835	340213	103234
3836	340299	103145
3837	340390	103057
3838	340476	102967
3839	340570	102880
3840	340655	102791
3841	340741	102701
3842	340824	102611
3843	340911	102521
3844	341000	102433
3845	341086	102343
3846	341171	102254
3847	341258	102164
3848	341347	102075
3849	341432	101986
3850	341521	101897
3851	341610	101809
3852	341706	101722
3853	341794	101633
3854	341880	101544
3855	341964	101454
3856	342051	101365
3857	342138	101275
3858	342224	101186
3859	342315	101098
3860	342398	101008
3861	342487	100919
3862	342575	100830
3863	342666	100742
3864	342751	100652
3865	342837	100563
3866	342925	100474
3867	343007	100383
3868	343091	100293
3869	343187	100207
3870	343279	100119
3871	343369	100031
3872	343456	99942
3873	343542	99852
3874	343633	99764
3875	343718	99674
3876	343816	99588
3877	343910	99501
3878	343998	99412
3879	344087	99324
3880	344177	99235
3881	344264	99146
3882	344357	99059
3883	344450	98971
3884	344538	98882
3885	344634	98796
3886	344719	98706
3887	344811	98618
3888	344897	98529
3889	344985	98440
3890	345068	98350
3891	345157	98261
3892	345243	98172
3893	345332	98083
3894	345426	97996
3895	345513	97907
3896	345596	97817
3897	345679	97726
3898	345765	97637
3899	345850	97547
3900	345936	97458
3901	346024	97369
3902	346120	97282
3903	346207	97193
3904	346296	97104
3905	346381	97015
3906	346477	96928
3907	346560	96838
3908	346644	96748
3909	346733	96659
3910	346821	96570
3911	346907	96481
3912	346999	96393
3913	347090	96305
3914	347176	96216
3915	347261	96126
3916	347345	96036
3917	347432	95947
3918	347518	95858
3919	347602	95768
3920	347686	95678
3921	347772	95588
3922	347857	95499
3923	347943	95409
3924	348027	95319
3925	348121	95232
3926	348202	95141
3927	348289	95052
3928	348378	94964
3929	348468	94875
3930	348551	94785
3931	348641	94697
3932	348728	94608
3933	348825	94521
3934	348920	94434
3935	349003	94344
3936	349090	94255
3937	349177	94166
3938	349263	94076
3939	349351	93987
3940	349439	93899
3941	349526	93810
3942	349616	93721
3943	349701	93631
3944	349789	93543
3945	349877	93454
3946	349962	93364
3947	350047	93275
3948	350133	93185
3949	350225	93097
3950	350311	93008
3951	350400	92920
3952	350492	92832
3953	350579	92743
3954	350662	92652
3955	350744	92562
3956	350830	92473
3957	350919	92384
3958	351005	92295
3959	351095	92206
3960	351183	92118
3961	351272	92029
3962	351358	91940
3963	351443	91850
3964	351531	91761
3965	351620	91673
3966	351705	91583
3967	351793	91494
3968	351887	91407
3969	351973	91318
3970	352064	91229
3971	352150	91140
3972	352238	91051
3973	352333	90964
3974	352420	90875
3975	352511	90787
3976	352600	90699
3977	352684	90609
3978	352772	90520
3979	352857	90430
3980	352942	90341
3981	353033	90253
3982	353122	90164
3983	353209	90075
3984	353298	89986
3985	353385	89897
3986	353477	89810
3987	353569	89722
3988	353663	89634
3989	353755	89547
3990	353851	89460
3991	353943	89372
3992	354041	89286
3993	354129	89197
3994	354214	89107
3995	354300	89018
3996	354386	88929
3997	354472	88839
3998	354556	88749
3999	354642	88660
4000	354733	88572
4001	354827	88485
4002	354911	88395
4003	354997	88306
4004	355083	88216
4005	355168	88127
4006	355254	88037
4007	355341	87948
4008	355425	87859
4009	355517	87771
4010	355606	87682
4011	355693	87593
4012	355779	87504
4013	355868	87415
4014	355952	87325
4015	356035	87235
4016	356119	87146
4017	356202	87055
4018	356291	86967
4019	356381	86878
4020	356470	86790
4021	356553	86700
4022	356636	86610
4023	356720	86520
4024	356810	86432
4025	356898	86343
4026	356989	86255
4027	357082	86167
4028	357182	86081
4029	357273	85993
4030	357368	85906
4031	357462	85819
4032	357553	85731
4033	357646	85643
4034	357736	85555
4035	357831	85468
4036	357929	85381
4037	358021	85293
4038	358123	85208
4039	358231	85124
4040	358325	85036
4041	358418	84949
4042	358508	84860
4043	358603	84773
4044	358704	84688
4045	358796	84599
4046	358889	84512
4047	358985	84425
4048	359077	84337
4049	359166	84249
4050	359255	84160
4051	359342	84071
4052	359448	83986
4053	359544	83899
4054	359643	83813
4055	359734	83725
4056	359823	83636
4057	359920	83549
4058	360016	83462
4059	360109	83375
4060	360203	83287
4061	360300	83200
4062	360394	83113
4063	360484	83024
4064	360572	82936
4065	360660	82847
4066	360745	82757
4067	360833	82668
4068	360921	82580
4069	361009	82491
4070	361096	82401
4071	361189	82314
4072	361298	82230
4073	361399	82144
4074	361500	82058
4075	361602	81972
4076	361692	81884
4077	361788	81797
4078	361883	81709
4079	361980	81623
4080	362076	81536
4081	362168	81448
4082	362261	81360
4083	362362	81274
4084	362465	81188
4085	362569	81103
4086	362664	81016
4087	362758	80928
4088	362848	80840
4089	362946	80753
4090	363042	80666
4091	363134	80578
4092	363231	80491
4093	363332	80405
4094	363417	80315
4095	363516	80229
4096	363612	80142
4097	363701	80053
4098	363791	79964
4099	363877	79875
4100	363970	79787
4101	364060	79699
4102	364152	79611
4103	364242	79522
4104	364333	79434
4105	364423	79345
4106	364510	79256
4107	364602	79168
4108	364693	79080
4109	364779	78991
4110	364864	78901
4111	364953	78812
4112	365041	78724
4113	365136	78636
4114	365225	78547
4115	365319	78460
4116	365403	78370
4117	365501	78283
4118	365595	78196
4119	365683	78107
4120	365775	78018
4121	365871	77931
4122	365965	77844
4123	366052	77755
4124	366136	77665
4125	366225	77576
4126	366318	77488
4127	366413	77401
4128	366506	77313
4129	366596	77224
4130	366684	77136
4131	366771	77046
4132	366861	76958
4133	366953	76870
4134	367051	76783
4135	367143	76695
4136	367229	76606
4137	367319	76517
4138	367409	76428
4139	367496	76339
4140	367586	76251
4141	367680	76163
4142	367774	76075
4143	367865	75987
4144	367958	75899
4145	368047	75811
4146	368145	75724
4147	368241	75636
4148	368339	75549
4149	368439	75463
4150	368533	75375
4151	368633	75289
4152	368730	75202
4153	368827	75114
4154	368914	75025
4155	369008	74938
4156	369098	74849
4157	369185	74760
4158	369273	74671
4159	369362	74582
4160	369451	74493
4161	369538	74404
4162	369624	74315
4163	369711	74226
4164	369798	74137
4165	369883	74047
4166	369971	73958
4167	370058	73869
4168	370147	73780
4169	370237	73692
4170	370332	73604
4171	370418	73515
4172	370507	73426
4173	370598	73338
4174	370684	73248
4175	370770	73159
4176	370855	73070
4177	370942	72980
4178	371029	72891
4179	371128	72805
4180	371215	72715
4181	371305	72627
4182	371394	72538
4183	371486	72450
4184	371576	72361
4185	371667	72273
4186	371759	72185
4187	371844	72095
4188	371930	72006
4189	372018	71917
4190	372111	71829
4191	372199	71740
4192	372292	71652
4193	372381	71564
4194	372467	71474
4195	372563	71387
4196	372649	71297
4197	372742	71210
4198	372827	71120
4199	372913	71031
4200	373000	70942
4201	373089	70853
4202	373176	70764
4203	373267	70675
4204	373355	70586
4205	373443	70497
4206	373527	70408
4207	373615	70319
4208	373702	70230
4209	373793	70141
4210	373884	70053
4211	373971	69964
4212	374064	69876
4213	374153	69787
4214	374239	69698
4215	374323	69608
4216	374413	69520
4217	374499	69430
4218	374587	69341
4219	374684	69254
4220	374772	69165
4221	374862	69077
4222	374948	68987
4223	375037	68898
4224	375124	68809
4225	375212	68720
4226	375298	68631
4227	375395	68544
4228	375505	68459
4229	375604	68372
4230	375702	68285
4231	375789	68196
4232	375874	68106
4233	375973	68019
4234	376071	67932
4235	376161	67844
4236	376244	67754
4237	376332	67665
4238	376428	67577
4239	376522	67489
4240	376612	67401
4241	376699	67312
4242	376798	67225
4243	376893	67137
4244	376986	67049
4245	377071	66959
4246	377163	66871
4247	377258	66784
4248	377351	66696
4249	377437	66606
4250	377524	66517
4251	377611	66428
4252	377698	66339
4253	377784	66249
4254	377873	66161
4255	377957	66071
4256	378045	65982
4257	378131	65893
4258	378218	65804
4259	378306	65715
4260	378398	65626
4261	378485	65537
4262	378573	65448
4263	378665	65360
4264	378754	65271
4265	378841	65182
4266	378930	65094
4267	379017	65004
4268	379116	64917
4269	379210	64829
4270	379298	64741
4271	379389	64652
4272	379483	64564
4273	379571	64475
4274	379657	64386
4275	379752	64298
4276	379843	64210
4277	379934	64121
4278	380029	64033
4279	380119	63945
4280	380208	63856
4281	380295	63767
4282	380380	63677
4283	380476	63590
4284	380562	63501
4285	380656	63413
4286	380745	63324
4287	380847	63237
4288	380934	63148
4289	381021	63059
4290	381108	62970
4291	381195	62881
4292	381288	62793
4293	381381	62704
4294	381470	62616
4295	381559	62527
4296	381644	62438
4297	381735	62349
4298	381830	62261
4299	381922	62173
4300	382011	62084
4301	382098	61995
4302	382204	61909
4303	382298	61821
4304	382404	61735
4305	382516	61650
4306	382628	61565
4307	382742	61480
4308	382856	61395
4309	382952	61307
4310	383043	61219
4311	383127	61129
4312	383220	61041
4313	383307	60952
4314	383410	60865
4315	383512	60779
4316	383611	60691
4317	383716	60605
4318	383811	60517
4319	383900	60428
4320	383994	60340
4321	384084	60252
4322	384173	60163
4323	384261	60074
4324	384357	59986
4325	384443	59897
4326	384531	59808
4327	384624	59719
4328	384712	59630
4329	384798	59541
4330	384888	59452
4331	384970	59362
4332	385058	59273
4333	385143	59184
4334	385230	59095
4335	385313	59005
4336	385402	58916
4337	385491	58827
4338	385578	58738
4339	385665	58649
4340	385754	58560
4341	385847	58472
4342	385941	58384
4343	386029	58295
4344	386113	58205
4345	386204	58117
4346	386290	58027
4347	386375	57938
4348	386459	57848
4349	386543	57759
4350	386628	57669
4351	386720	57581
4352	386808	57492
4353	386910	57405
4354	387009	57318
4355	387105	57230
4356	387196	57141
4357	387282	57052
4358	387378	56964
4359	387463	56875
4360	387550	56786
4361	387637	56697
4362	387725	56608
4363	387816	56519
4364	387905	56430
4365	387997	56342
4366	388090	56253
4367	388176	56164
4368	388263	56075
4369	388350	55986
4370	388447	55898
4371	388541	55810
4372	388631	55721
4373	388735	55635
4374	388835	55547
4375	388921	55458
4376	389023	55371
4377	389119	55283
4378	389203	55194
4379	389294	55105
4380	389403	55019
4381	389494	54930
4382	389585	54842
4383	389673	54753
4384	389762	54664
4385	389855	54576
4386	389950	54488
4387	390040	54399
4388	390144	54312
4389	390258	54227
4390	390364	54140
4391	390472	54054
4392	390564	53966
4393	390652	53876
4394	390754	53789
4395	390840	53700
4396	390925	53611
4397	391020	53523
4398	391124	53436
4399	391217	53347
4400	391315	53260
4401	391413	53172
4402	391521	53086
4403	391612	52997
4404	391708	52909
4405	391799	52820
4406	391905	52734
4407	392006	52647
4408	392103	52559
4409	392202	52471
4410	392297	52383
4411	392397	52296
4412	392500	52208
4413	392600	52121
4414	392697	52033
4415	392784	51944
4416	392887	51857
4417	392985	51769
4418	393078	51681
4419	393176	51593
4420	393263	51504
4421	393353	51415
4422	393462	51328
4423	393546	51239
4424	393634	51150
4425	393727	51061
4426	393814	50972
4427	393912	50884
4428	393995	50795
4429	394087	50706
4430	394180	50618
4431	394273	50529
4432	394366	50441
4433	394457	50352
4434	394550	50263
4435	394639	50175
4436	394734	50086
4437	394820	49997
4438	394902	49907
4439	394991	49818
4440	395082	49730
4441	395166	49640
4442	395254	49551
4443	395345	49462
4444	395430	49373
4445	395522	49284
4446	395614	49196
4447	395701	49106
4448	395789	49017
4449	395872	48928
4450	395958	48838
4451	396046	48749
4452	396130	48660
4453	396216	48570
4454	396305	48481
4455	396392	48392
4456	396478	48303
4457	396567	48214
4458	396656	48125
4459	396749	48036
4460	396836	47947
4461	396924	47858
4462	397010	47769
4463	397094	47679
4464	397177	47590
4465	397265	47501
4466	397348	47411
4467	397430	47321
4468	397512	47231
4469	397595	47142
4470	397686	47053
4471	397772	46964
4472	397858	46874
4473	397941	46785
4474	398025	46695
4475	398113	46606
4476	398205	46518
4477	398289	46428
4478	398375	46339
4479	398465	46250
4480	398552	46161
4481	398636	46071
4482	398722	45982
4483	398809	45893
4484	398895	45804
4485	398979	45714
4486	399070	45625
4487	399155	45536
4488	399239	45446
4489	399324	45357
4490	399409	45268
4491	399491	45178
4492	399583	45089
4493	399668	45000
4494	399755	44911
4495	399835	44821
4496	399923	44732
4497	400010	44643
4498	400101	44554
4499	400189	44465
4500	400270	44375
4501	400353	44286
4502	400440	44196
4503	400526	44107
4504	400609	44018
4505	400697	43929
4506	400788	43840
4507	400872	43750
4508	400955	43661
4509	401038	43571
4510	401124	43482
4511	401208	43393
4512	401293	43303
4513	401382	43214
4514	401468	43125
4515	401557	43036
4516	401644	42947
4517	401729	42858
4518	401820	42769
4519	401901	42679
4520	401983	42590
4521	402089	42503
4522	402176	42413
4523	402268	42325
4524	402359	42236
4525	402457	42148
4526	402546	42059
4527	402638	41971
4528	402725	41881
4529	402825	41794
4530	402916	41705
4531	403008	41616
4532	403094	41527
4533	403182	41438
4534	403271	41349
4535	403365	41261
4536	403450	41172
4537	403539	41083
4538	403623	40993
4539	403708	40904
4540	403797	40815
4541	403881	40726
4542	403974	40637
4543	404058	40548
4544	404144	40458
4545	404227	40369
4546	404310	40279
4547	404394	40190
4548	404486	40101
4549	404573	40012
4550	404659	39923
4551	404751	39834
4552	404838	39745
4553	404926	39656
4554	405015	39567
4555	405103	39478
4556	405193	39390
4557	405283	39301
4558	405370	39212
4559	405458	39123
4560	405548	39034
4561	405638	38945
4562	405723	38856
4563	405817	38767
4564	405907	38678
4565	405997	38590
4566	406086	38501
4567	406169	38411
4568	406268	38323
4569	406357	38234
4570	406446	38146
4571	406536	38057
4572	406623	37968
4573	406710	37879
4574	406809	37791
4575	406900	37702
4576	406991	37613
4577	407082	37524
4578	407170	37435
4579	407255	37346
4580	407353	37258
4581	407437	37169
4582	407527	37080
4583	407624	36992
4584	407715	36903
4585	407803	36814
4586	407892	36725
4587	407994	36637
4588	408083	36548
4589	408168	36459
4590	408248	36369
4591	408337	36280
4592	408431	36192
4593	408531	36104
4594	408621	36015
4595	408709	35926
4596	408798	35837
4597	408885	35748
4598	408974	35659
4599	409061	35570
4600	409146	35481
4601	409236	35392
4602	409322	35303
4603	409409	35214
4604	409499	35125
4605	409591	35036
4606	409687	34948
4607	409777	34859
4608	409863	34770
4609	409950	34681
4610	410040	34592
4611	410130	34503
4612	410222	34414
4613	410306	34325
4614	410393	34236
4615	410478	34147
4616	410564	34058
4617	410652	33969
4618	410742	33880
4619	410827	33791
4620	410920	33702
4621	411007	33613
4622	411105	33525
4623	411196	33436
4624	411287	33347
4625	411373	33258
4626	411457	33169
4627	411562	33081
4628	411654	32992
4629	411740	32903
4630	411825	32814
4631	411912	32725
4632	411998	32636
4633	412090	32547
4634	412180	32458
4635	412271	32369
4636	412357	32280
4637	412442	32191
4638	412529	32102
4639	412618	32013
4640	412706	31924
4641	412796	31835
4642	412882	31746
4643	412973	31657
4644	413060	31568
4645	413146	31479
4646	413230	31390
4647	413318	31301
4648	413405	31212
4649	413492	31123
4650	413576	31033
4651	413666	30944
4652	413766	30856
4653	413850	30767
4654	413936	30678
4655	414022	30589
4656	414112	30500
4657	414207	30411
4658	414293	30322
4659	414378	30233
4660	414466	30144
4661	414553	30055
4662	414648	29967
4663	414736	29878
4664	414822	29788
4665	414908	29699
4666	414994	29610
4667	415079	29521
4668	415162	29432
4669	415247	29342
4670	415332	29253
4671	415423	29165
4672	415510	29075
4673	415604	28987
4674	415693	28898
4675	415780	28809
4676	415869	28720
4677	415954	28631
4678	416049	28542
4679	416136	28453
4680	416228	28365
4681	416315	28276
4682	416404	28187
4683	416489	28097
4684	416573	28008
4685	416660	27919
4686	416750	27830
4687	416836	27741
4688	416922	27652
4689	417006	27563
4690	417094	27474
4691	417182	27385
4692	417268	27296
4693	417353	27207
4694	417441	27118
4695	417533	27029
4696	417618	26940
4697	417704	26851
4698	417794	26762
4699	417875	26672
4700	417965	26584
4701	418059	26495
4702	418151	26406
4703	418239	26317
4704	418321	26228
4705	418403	26139
4706	418487	26049
4707	418575	25960
4708	418661	25871
4709	418742	25782
4710	418829	25693
4711	418919	25604
4712	419006	25515
4713	419095	25426
4714	419179	25337
4715	419265	25248
4716	419350	25159
4717	419433	25070
4718	419521	24981
4719	419607	24891
4720	419690	24802
4721	419779	24713
4722	419867	24624
4723	419956	24535
4724	420047	24447
4725	420137	24358
4726	420221	24269
4727	420314	24180
4728	420412	24092
4729	420501	24003
4730	420590	23914
4731	420675	23825
4732	420760	23736
4733	420849	23647
4734	420935	23558
4735	421018	23468
4736	421105	23379
4737	421193	23290
4738	421287	23202
4739	421371	23113
4740	421455	23024
4741	421539	22934
4742	421622	22845
4743	421706	22756
4744	421791	22667
4745	421878	22578
4746	421965	22489
4747	422049	22400
4748	422139	22311
4749	422225	22222
4750	422308	22133
4751	422393	22044
4752	422481	21955
4753	422574	21866
4754	422673	21778
4755	422770	21689
4756	422863	21600
4757	422947	21511
4758	423035	21422
4759	423122	21333
4760	423208	21244
4761	423293	21155
4762	423376	21066
4763	423459	20977
4764	423543	20888
4765	423633	20799
