iter	Logloss
2927	0.1275277231
2928	0.127527693
2929	0.1275276716
2930	0.1275257215
2931	0.1275230721
2932	0.1275190323
2933	0.1275190235
2934	0.1274768943
2935	0.1274740648
2936	0.1274738709
2937	0.1274728792
2938	0.127178419
2939	0.1271764741
2940	0.1271753823
2941	0.1271753377
2942	0.1271748304
2943	0.1271748287
2944	0.1271734325
2945	0.1271734299
2946	0.1271726417
2947	0.12717221
2948	0.1271615862
2949	0.1271615779
2950	0.1271615666
2951	0.1271615415
2952	0.1271608462
2953	0.1271608269
2954	0.1271597554
2955	0.127159651
2956	0.1270843718
2957	0.1270843104
2958	0.1270804801
2959	0.1270804686
2960	0.1270804656
2961	0.1270800563
2962	0.127051411
2963	0.127051269
2964	0.1270482981
2965	0.1270482977
2966	0.1270482633
2967	0.1270482266
2968	0.1270482171
2969	0.12704774
2970	0.127046915
2971	0.1270371959
2972	0.1270371861
2973	0.1270270167
2974	0.1270269745
2975	0.1270269674
2976	0.1270265246
2977	0.127026518
2978	0.1270229945
2979	0.1270229866
2980	0.1270229783
2981	0.1270229726
2982	0.1270208868
2983	0.1270208417
2984	0.126956461
2985	0.1269564122
2986	0.1269443522
2987	0.1269441313
2988	0.1269441301
2989	0.1269441165
2990	0.126944113
2991	0.1269441096
2992	0.1269430392
2993	0.1269423561
2994	0.1269423433
2995	0.1269422869
2996	0.126942283
2997	0.1269422432
2998	0.126941551
2999	0.1269404366
3000	0.1269398191
3001	0.12693041
3002	0.1269303929
3003	0.1269301643
3004	0.1269301573
3005	0.1269298705
3006	0.1269298364
3007	0.126929835
3008	0.1269298137
3009	0.1269298098
3010	0.1269271737
3011	0.1269248793
3012	0.1269246875
3013	0.1269242251
3014	0.1269242008
3015	0.126922726
3016	0.1269027081
3017	0.1269027012
3018	0.1268984319
3019	0.1268646869
3020	0.1268548346
3021	0.1268543779
3022	0.1268531869
3023	0.1268530274
3024	0.126852683
3025	0.1268526748
3026	0.1268526729
3027	0.1268526702
3028	0.1268526639
3029	0.1268439079
3030	0.1268439008
3031	0.1268430243
3032	0.1268430188
3033	0.1268430187
3034	0.1268429869
3035	0.1268429577
3036	0.1268389255
3037	0.1268382189
3038	0.1268381794
3039	0.1268381723
3040	0.1268376261
3041	0.1268364517
3042	0.1268350671
3043	0.1268350647
3044	0.1268315378
3045	0.1268315281
3046	0.1268313631
3047	0.1268290712
3048	0.126828743
3049	0.1268281184
3050	0.1268281158
3051	0.1268281128
3052	0.1268246785
3053	0.1268246738
3054	0.1268246701
3055	0.1268246694
3056	0.1268245979
3057	0.1268239208
3058	0.1268239137
3059	0.1268229258
3060	0.1268181691
3061	0.1268158872
3062	0.1268156706
3063	0.1268139578
3064	0.1268139344
3065	0.1268139294
3066	0.1267425156
3067	0.1267286768
3068	0.126728638
3069	0.1267272299
3070	0.1267272233
3071	0.1267110486
3072	0.1267104352
3073	0.126690191
3074	0.126689797
3075	0.126689763
3076	0.1266852119
3077	0.1266705306
3078	0.1266705282
3079	0.1266525345
3080	0.126616819
3081	0.1266150288
3082	0.1266146601
3083	0.1266124551
3084	0.1266124516
3085	0.1265729515
3086	0.1265719864
3087	0.1265713862
3088	0.1265708529
3089	0.1265708403
3090	0.1265659477
3091	0.1265659328
3092	0.1265592319
3093	0.1265592311
3094	0.1265590876
3095	0.1265590863
3096	0.1265461806
3097	0.1265461621
3098	0.1265442367
3099	0.1265441783
3100	0.1265441298
3101	0.1265440903
3102	0.1265440677
3103	0.1265440579
3104	0.1265440576
3105	0.1264621416
3106	0.1264619866
3107	0.1264619811
3108	0.1264619669
3109	0.1264608243
3110	0.1264607992
3111	0.1264607893
3112	0.1264607689
3113	0.1264607549
3114	0.1264607495
3115	0.1264599551
3116	0.1264592141
3117	0.1264590592
3118	0.1264590583
3119	0.1264590453
3120	0.1264590449
3121	0.1264578246
3122	0.1264578148
3123	0.126456481
3124	0.126456476
3125	0.1264559405
3126	0.1264558734
3127	0.1264494942
3128	0.1264396593
3129	0.1264369815
3130	0.1264369766
3131	0.1264311486
3132	0.1264047589
3133	0.1264042934
3134	0.1263833919
3135	0.1263765814
3136	0.1263748104
3137	0.1263687113
3138	0.1263686589
3139	0.1263636604
3140	0.1263634875
3141	0.1263634672
3142	0.1263629262
3143	0.1263629257
3144	0.1263618664
3145	0.1263618612
3146	0.1263618604
3147	0.1263618596
3148	0.1263618507
3149	0.1263601152
3150	0.1263418444
3151	0.1263418188
3152	0.1263406374
3153	0.1263393634
3154	0.1263379975
3155	0.1263379928
3156	0.1263358761
3157	0.1263358746
3158	0.1263353178
3159	0.126335313
3160	0.1263353105
3161	0.1263353104
3162	0.1263352981
3163	0.1263348163
3164	0.1263348056
3165	0.1263347915
3166	0.1263347833
3167	0.1263347795
3168	0.1263347767
3169	0.1263303732
3170	0.1263303726
3171	0.1263303673
3172	0.1263303662
3173	0.126330365
3174	0.126330344
3175	0.1263303415
3176	0.126330339
3177	0.1263303388
3178	0.1263179067
3179	0.126317839
3180	0.1263177875
3181	0.126316661
3182	0.1263159968
3183	0.126315802
3184	0.1263157598
3185	0.1262945555
3186	0.1262918522
3187	0.126291812
3188	0.1262906366
3189	0.1262905935
3190	0.1262903875
3191	0.126287199
3192	0.1262871939
3193	0.1262868224
3194	0.1262865471
3195	0.1262865416
3196	0.1262790089
3197	0.1262789996
3198	0.1262722006
3199	0.1262721911
3200	0.1262462884
3201	0.126246184
3202	0.126245763
3203	0.1262449299
3204	0.1262444903
3205	0.1262439048
3206	0.126202881
3207	0.1261999887
3208	0.1261860831
3209	0.1261503303
3210	0.1261503213
3211	0.1261503052
3212	0.1261502787
3213	0.1261500499
3214	0.1261500401
3215	0.126150036
3216	0.1261500341
3217	0.126148802
3218	0.1261454311
3219	0.1261454205
3220	0.1261454196
3221	0.1261454171
3222	0.1261454108
3223	0.1261446712
3224	0.1261446709
3225	0.1261446655
3226	0.1261434285
3227	0.1261434179
3228	0.1261379136
3229	0.1261379115
3230	0.1261379108
3231	0.1261302442
3232	0.1261298338
3233	0.1261297545
3234	0.1261251489
3235	0.1261251468
3236	0.1261251377
3237	0.1261034165
3238	0.1261033654
3239	0.1261032929
3240	0.12610312
3241	0.1261025864
3242	0.1261025837
3243	0.1261025813
3244	0.1260995806
3245	0.1260993761
3246	0.1260992499
3247	0.1260992444
3248	0.1259596292
3249	0.1259591107
3250	0.1259590722
3251	0.1259590586
3252	0.1259590541
3253	0.1259590499
3254	0.1259569525
3255	0.1259554002
3256	0.1259528492
3257	0.1259141175
3258	0.1258837231
3259	0.1258298988
3260	0.1258297055
3261	0.1258296204
3262	0.1258295132
3263	0.1258295008
3264	0.1258293829
3265	0.1258293743
3266	0.1258293654
3267	0.1258293644
3268	0.1258293603
3269	0.1258233284
3270	0.1258233228
3271	0.1258233158
3272	0.1258233063
3273	0.125823161
3274	0.1258231534
3275	0.1258223728
3276	0.1258223705
3277	0.1258223681
3278	0.1258210225
3279	0.1258205115
3280	0.1258192068
3281	0.125819189
3282	0.1258026933
3283	0.1258020367
3284	0.1258014868
3285	0.1256931107
3286	0.1256930753
3287	0.1256929251
3288	0.1256928935
3289	0.125675521
3290	0.1256676744
3291	0.1256676495
3292	0.125667647
3293	0.1256676241
3294	0.1256675718
3295	0.1256666672
3296	0.1256666564
3297	0.1256658036
3298	0.1256324492
3299	0.1254841834
3300	0.1254830971
3301	0.1254830256
3302	0.1254829638
3303	0.125482948
3304	0.125481956
3305	0.1254736921
3306	0.1254711107
3307	0.1254710928
3308	0.1254710898
3309	0.1254710558
3310	0.1254692227
3311	0.1254691968
3312	0.125398874
3313	0.1253974352
3314	0.1253974091
3315	0.1253973871
3316	0.1253973803
3317	0.125397372
3318	0.1253928638
3319	0.1253917953
3320	0.1253877628
3321	0.1253874078
3322	0.1253855548
3323	0.1253826736
3324	0.1253809434
3325	0.1253785486
3326	0.1253785456
3327	0.1253785402
3328	0.1252351748
3329	0.1252350291
3330	0.1252335603
3331	0.1252331645
3332	0.1252247227
3333	0.1252210156
3334	0.1252195328
3335	0.1252195293
3336	0.1252194914
3337	0.1252194912
3338	0.1252164093
3339	0.1252160982
3340	0.1252138142
3341	0.12520525
3342	0.1252044152
3343	0.1252044146
3344	0.1252040704
3345	0.1252033015
3346	0.1252027305
3347	0.1250720992
3348	0.1250719686
3349	0.1250524796
3350	0.1250505528
3351	0.12504896
3352	0.1250484636
3353	0.1250292188
3354	0.1250228501
3355	0.125020723
3356	0.1250155115
3357	0.125012362
3358	0.1250123595
3359	0.1249777577
3360	0.1249772999
3361	0.1249768542
3362	0.1249694973
3363	0.1249610351
3364	0.1249608786
3365	0.1249604254
3366	0.1249594571
3367	0.1249579553
3368	0.1249579228
3369	0.1249579179
3370	0.1249571878
3371	0.12495718
3372	0.1249495617
3373	0.1249298075
3374	0.1249293168
3375	0.124928766
3376	0.1249282769
3377	0.124928272
3378	0.124920121
3379	0.1249186174
3380	0.1249186173
3381	0.1249186126
3382	0.1249143585
3383	0.1249143572
3384	0.1249143555
3385	0.1249143548
3386	0.1249143534
3387	0.1249141338
3388	0.1249141217
3389	0.1249140722
3390	0.1249140717
3391	0.1249140688
3392	0.124860872
3393	0.1248595037
3394	0.1248589432
3395	0.1248589364
3396	0.1248560291
3397	0.1248493971
3398	0.1248483909
3399	0.124848344
3400	0.1248467542
3401	0.1248390778
3402	0.124822488
3403	0.1248210675
3404	0.1248210617
3405	0.1248185584
3406	0.1248135754
3407	0.1248029893
3408	0.1248025609
3409	0.1247981572
3410	0.124797791
3411	0.1247971663
3412	0.1247971538
3413	0.1247897044
3414	0.1247887176
3415	0.124782733
3416	0.1247826901
3417	0.1247803362
3418	0.1247803117
3419	0.1247783741
3420	0.1247566096
3421	0.1247499508
3422	0.1247417742
3423	0.1247416986
3424	0.1247402515
3425	0.1247402503
3426	0.1247402496
3427	0.1247400469
3428	0.1247400469
3429	0.1247336248
3430	0.1247336209
3431	0.1247210522
3432	0.1247210318
3433	0.1247210107
3434	0.1247208497
3435	0.1247067585
3436	0.124704272
3437	0.1246987976
3438	0.1246973056
3439	0.1246950725
3440	0.124693892
3441	0.1246938884
3442	0.1246938854
3443	0.1246938813
3444	0.1246929293
3445	0.1246928652
3446	0.1246859419
3447	0.1245579098
3448	0.1245470223
3449	0.1245469285
3450	0.1245445993
3451	0.124543749
3452	0.1245417136
3453	0.1245413407
3454	0.1245305557
3455	0.1245285067
3456	0.1245223128
3457	0.1245198278
3458	0.1245198211
3459	0.1245198178
3460	0.124440304
3461	0.1244394494
3462	0.124439334
3463	0.1244388308
3464	0.1244385341
3465	0.1244385303
3466	0.1244385272
3467	0.124438103
3468	0.1244314022
3469	0.1244301804
3470	0.1244296571
3471	0.1244191737
3472	0.1244180551
3473	0.1244169791
3474	0.1244066526
3475	0.1244052458
3476	0.124403645
3477	0.1244031322
3478	0.1243994618
3479	0.1243954562
3480	0.124395404
3481	0.1243954022
3482	0.1243953987
3483	0.1243931442
3484	0.124392424
3485	0.1243924163
3486	0.1243924106
3487	0.1243860128
3488	0.1243860114
3489	0.1243860052
3490	0.1243546601
3491	0.124354658
3492	0.1243348572
3493	0.1243305402
3494	0.1243305396
3495	0.1243298831
3496	0.1243292183
3497	0.1243247738
3498	0.1243218549
3499	0.124320797
3500	0.1243207517
3501	0.1243149343
3502	0.124314851
3503	0.1243148465
3504	0.1243148384
3505	0.1243148305
3506	0.1242899151
3507	0.1242898117
3508	0.1242898109
3509	0.1242893839
3510	0.1242647603
3511	0.1242593212
3512	0.1242541019
3513	0.1242529401
3514	0.1242528007
3515	0.1242526824
3516	0.1242526734
3517	0.12425267
3518	0.1242526666
3519	0.1242523105
3520	0.1242522895
3521	0.1242522811
3522	0.12425228
3523	0.1242522748
3524	0.1242517355
3525	0.1242517354
3526	0.1241614349
3527	0.124161216
3528	0.1241611908
3529	0.1241611827
3530	0.1241428326
3531	0.1241428076
3532	0.124142608
3533	0.1241426045
3534	0.1241426018
3535	0.1241425972
3536	0.1241425961
3537	0.1241425939
3538	0.1241424952
3539	0.1241424022
3540	0.1241417741
3541	0.1241402647
3542	0.1241393364
3543	0.1241390929
3544	0.1241390916
3545	0.1241390732
3546	0.1241366568
3547	0.1241332196
3548	0.1240973767
3549	0.1240912957
3550	0.1239709453
3551	0.1239708499
3552	0.1239700129
3553	0.1239642009
3554	0.1239641818
3555	0.1239641798
3556	0.1239625289
3557	0.1239619218
3558	0.1239613296
3559	0.1239609814
3560	0.123960816
3561	0.1239608158
3562	0.1239605131
3563	0.1239574668
3564	0.1239574592
3565	0.1239483116
3566	0.1239482916
3567	0.123948291
3568	0.1239482856
3569	0.1239482849
3570	0.123948279
3571	0.1239482743
3572	0.1239482727
3573	0.1239482697
3574	0.1239470557
3575	0.1239467041
3576	0.123946701
3577	0.1239466988
3578	0.1239464679
3579	0.1239464655
3580	0.1239387375
3581	0.1239380244
3582	0.1239374001
3583	0.1239373965
3584	0.1239373938
3585	0.1239373916
3586	0.1239350721
3587	0.1238781129
3588	0.1238747457
3589	0.1238742068
3590	0.1238692949
3591	0.1238602625
3592	0.1238588621
3593	0.1238565156
3594	0.123856506
3595	0.1238565026
3596	0.1238565006
3597	0.1238563198
3598	0.1237742094
3599	0.1237741112
3600	0.1237704004
3601	0.1237667127
3602	0.1237664767
3603	0.1237663062
3604	0.1237661782
3605	0.123761507
3606	0.1237612473
3607	0.1237612336
3608	0.1237606982
3609	0.1237586348
3610	0.1237586328
3611	0.1237580382
3612	0.1237580353
3613	0.123758032
3614	0.1237580281
3615	0.1237580225
3616	0.1236730495
3617	0.1236702709
3618	0.1236702667
3619	0.1236677295
3620	0.1236674025
3621	0.1236673982
3622	0.1236673958
3623	0.1236673898
3624	0.1236673898
3625	0.1236673871
3626	0.1236664537
3627	0.1236663026
3628	0.1235923707
3629	0.1235923391
3630	0.1235923299
3631	0.1235921021
3632	0.1235920779
3633	0.1235920608
3634	0.1235751652
3635	0.123564363
3636	0.1235602248
3637	0.1235601577
3638	0.1235601392
3639	0.1235601367
3640	0.1235598834
3641	0.1235598827
3642	0.1235598803
3643	0.1235598798
3644	0.1235598796
3645	0.1235598619
3646	0.1235561137
3647	0.1235561103
3648	0.1235554621
3649	0.1235554606
3650	0.1235283077
3651	0.123517673
3652	0.123438734
3653	0.1234312807
3654	0.1234277867
3655	0.1234244195
3656	0.1234232915
3657	0.1234224368
3658	0.123421051
3659	0.1234065915
3660	0.1234061967
3661	0.1233384237
3662	0.1233380068
3663	0.1233234488
3664	0.1233234336
3665	0.1233139052
3666	0.1233096233
3667	0.1232582552
3668	0.1232572216
3669	0.1232569899
3670	0.1232365074
3671	0.1232350159
3672	0.1232259566
3673	0.1232250533
3674	0.1232250454
3675	0.1232188381
3676	0.1232188293
3677	0.1232187394
3678	0.1232185638
3679	0.1232154915
3680	0.1232152313
3681	0.1231350542
3682	0.1231344209
3683	0.1231344107
3684	0.1231339376
3685	0.1231222535
3686	0.1231171903
3687	0.1230349292
3688	0.1230348881
3689	0.1230348783
3690	0.1230342719
3691	0.1230342683
3692	0.1230334997
3693	0.123033182
3694	0.1230309119
3695	0.1230299334
3696	0.1230210881
3697	0.1230210875
3698	0.1230191459
3699	0.123010372
3700	0.1230102856
3701	0.1230102796
3702	0.1229445453
3703	0.1229374219
3704	0.1229373882
3705	0.1229373554
3706	0.1229358609
3707	0.1229358581
3708	0.1229349156
3709	0.122934914
3710	0.1229081851
3711	0.1229073239
3712	0.1229071003
3713	0.1229070933
3714	0.1229041581
3715	0.1229041214
3716	0.12290412
3717	0.1229041183
3718	0.1229041172
3719	0.1229035013
3720	0.1229034955
3721	0.1229034935
3722	0.1228931525
3723	0.122893152
3724	0.1228931493
3725	0.1228931468
3726	0.1228871846
3727	0.1228869241
3728	0.1228869213
3729	0.1228869203
3730	0.122886919
3731	0.1228868523
3732	0.1228868519
3733	0.1228864115
3734	0.1228861343
3735	0.1228861339
3736	0.1228861329
3737	0.122886131
3738	0.1228852522
3739	0.1228852404
3740	0.1228852398
3741	0.1228852358
3742	0.1228848607
3743	0.122882597
3744	0.1228818655
3745	0.1228790902
3746	0.122879089
3747	0.1228787056
3748	0.1228787051
3749	0.1228786981
3750	0.122875311
3751	0.1228746136
3752	0.1228746089
3753	0.1228731998
3754	0.122871954
3755	0.1228718748
3756	0.1228718681
3757	0.1228718669
3758	0.1228708405
3759	0.122869496
3760	0.1228694259
3761	0.1228674272
3762	0.1227542552
3763	0.1227540313
3764	0.1227528532
3765	0.1227523098
3766	0.1227522279
3767	0.1227522268
3768	0.1227510903
3769	0.1227510792
3770	0.1227510676
3771	0.1227510665
3772	0.1227421709
3773	0.1227421559
3774	0.1227421474
3775	0.1227419702
3776	0.1226271986
3777	0.1226271203
3778	0.1226270627
3779	0.1226270514
3780	0.1226270512
3781	0.1226270042
3782	0.1226270013
3783	0.1226268941
3784	0.1226248685
3785	0.1226248638
3786	0.1226248617
3787	0.1226234825
3788	0.122610755
3789	0.1226042685
3790	0.1225483202
3791	0.1225480351
3792	0.1225468859
3793	0.1225467722
3794	0.122546772
3795	0.1225443524
3796	0.1225443523
3797	0.1225443498
3798	0.1225443414
3799	0.1225431256
3800	0.1225372607
3801	0.1225372569
3802	0.1225371573
3803	0.1225322105
3804	0.1225318643
3805	0.12253186
3806	0.1225316267
3807	0.1225308767
3808	0.1225306314
3809	0.1225306294
3810	0.1225305512
3811	0.122523605
3812	0.1225235429
3813	0.1225195949
3814	0.1225193409
3815	0.1225193348
3816	0.122514958
3817	0.1224957505
3818	0.1224803933
3819	0.1224801223
3820	0.1224786621
3821	0.1224781082
3822	0.1224781057
3823	0.1224781055
3824	0.1224777743
3825	0.1224758668
3826	0.122475603
3827	0.1224756012
3828	0.1224753352
3829	0.1224632134
3830	0.1224629723
3831	0.1224619914
3832	0.1223899915
3833	0.1223862837
3834	0.1223859191
3835	0.1223783293
3836	0.1223781348
3837	0.1223774507
3838	0.1223758998
3839	0.1223753729
3840	0.1223753729
3841	0.1223753727
3842	0.1223752168
3843	0.1223748647
3844	0.1223731008
3845	0.1223730949
3846	0.122373087
3847	0.1223730814
3848	0.1223730326
3849	0.1223720538
3850	0.1223584028
3851	0.1223581872
3852	0.122287134
3853	0.1222791086
3854	0.1222788856
3855	0.1222788749
3856	0.1222788736
3857	0.1222788727
3858	0.1222788719
3859	0.1222759642
3860	0.1222759584
3861	0.1222759073
3862	0.1222755741
3863	0.1222753847
3864	0.1222753469
3865	0.1222753423
3866	0.1222745651
3867	0.122274555
3868	0.1222734265
3869	0.1222648517
3870	0.1222645379
3871	0.1222644163
3872	0.1222623165
3873	0.1222623136
3874	0.1222570939
3875	0.1222570838
3876	0.1222449747
3877	0.122242976
3878	0.1222385548
3879	0.1222279411
3880	0.1222240037
3881	0.1222104347
3882	0.1222001339
3883	0.1221984735
3884	0.1221820007
3885	0.1221734244
3886	0.1221734045
3887	0.1221099012
3888	0.1221095831
3889	0.1221088717
3890	0.1221088523
3891	0.122108828
3892	0.122108827
3893	0.1220993528
3894	0.1220909854
3895	0.1220794019
3896	0.1220786202
3897	0.12207862
3898	0.1220786189
3899	0.1220786169
3900	0.1220786168
3901	0.1220737536
3902	0.1220192615
3903	0.122018797
3904	0.1220184955
3905	0.1220184935
3906	0.1220020185
3907	0.12200199
3908	0.1220019882
3909	0.1219983173
3910	0.1219786694
3911	0.1219746401
3912	0.1219695302
3913	0.1219612428
3914	0.1219586531
3915	0.1219586455
3916	0.1219586414
3917	0.1219575238
3918	0.1219575184
3919	0.1219575149
3920	0.1219575134
3921	0.1219575087
3922	0.1219575066
3923	0.1219517828
3924	0.1219462074
3925	0.1219442033
3926	0.1219441944
3927	0.1219437111
3928	0.1219407752
3929	0.1219401145
3930	0.1219389753
3931	0.1219191414
3932	0.1219165635
3933	0.1219154335
3934	0.1219044966
3935	0.1219044727
3936	0.1219034045
3937	0.1219014301
3938	0.1219006737
3939	0.1218836888
3940	0.1218834843
3941	0.1218831425
3942	0.1218156746
3943	0.1218154398
3944	0.121814178
3945	0.1218076263
3946	0.1218076203
3947	0.1218076184
3948	0.1218076142
3949	0.1218013214
3950	0.1217993943
3951	0.1217992107
3952	0.12179792
3953	0.1217978568
3954	0.1217978523
3955	0.1217978478
3956	0.1217978451
3957	0.1217971596
3958	0.1217968783
3959	0.1217965898
3960	0.1217902571
3961	0.1217869425
3962	0.1217869357
3963	0.1217869254
3964	0.1217840993
3965	0.1217828398
3966	0.1217814698
3967	0.12177922
3968	0.121726529
3969	0.1217265254
3970	0.1217245373
3971	0.121722457
3972	0.1217194866
3973	0.1217161923
3974	0.1217131194
3975	0.1217125968
3976	0.1217120782
3977	0.1217120364
3978	0.1217112024
3979	0.1217104222
3980	0.121710117
3981	0.1217089197
3982	0.1217025763
3983	0.1217025714
3984	0.1217018141
3985	0.1216971145
3986	0.1216943313
3987	0.1216943274
3988	0.1216912505
3989	0.1216909947
3990	0.1216909934
3991	0.1216909933
3992	0.1216908799
3993	0.1216880543
3994	0.121688049
3995	0.1216880161
3996	0.121687775
3997	0.1216877721
3998	0.1216877694
3999	0.121687761
4000	0.1216825115
4001	0.1214940224
4002	0.1214939898
4003	0.1214934175
4004	0.1214932769
4005	0.1214932709
4006	0.12149327
4007	0.1214932692
4008	0.1214932683
4009	0.1214822569
4010	0.1214794095
4011	0.1214631387
4012	0.1214628279
4013	0.1214479899
4014	0.1214479464
4015	0.1214479139
4016	0.1214479122
4017	0.1214479077
4018	0.1214443633
4019	0.1214419808
4020	0.121425151
4021	0.1214240908
4022	0.1214238057
4023	0.1214237994
4024	0.1214217215
4025	0.1214182395
4026	0.1214163328
4027	0.1214163025
4028	0.1214058699
4029	0.1214058638
4030	0.1214058579
4031	0.1214056338
4032	0.1214054956
4033	0.1214048949
4034	0.1214048559
4035	0.1214048539
4036	0.1214042323
4037	0.121402913
4038	0.1214027254
4039	0.1213966953
4040	0.1213852963
4041	0.12138406
4042	0.1213427247
4043	0.1212423962
4044	0.1212216791
4045	0.1212104129
4046	0.1212084944
4047	0.1212065144
4048	0.1211972881
4049	0.1211969375
4050	0.1211969064
4051	0.121196905
4052	0.1211909584
4053	0.1211858194
4054	0.1211854632
4055	0.1211844394
4056	0.1211737372
4057	0.1211703954
4058	0.1211702166
4059	0.1211692499
4060	0.1211692324
4061	0.1211624435
4062	0.1211620733
4063	0.1211615005
4064	0.1211613436
4065	0.1211607197
4066	0.1211607163
4067	0.121160713
4068	0.1211139558
4069	0.1211128715
4070	0.1211126067
4071	0.1211101253
4072	0.1210427009
4073	0.1210424759
4074	0.1210413672
4075	0.1210411593
4076	0.1210371056
4077	0.1210371034
4078	0.1210371008
4079	0.1210371002
4080	0.1210370613
4081	0.1210370602
4082	0.1210370593
4083	0.1210370407
4084	0.1210369401
4085	0.1210369065
4086	0.121036906
4087	0.1210368816
4088	0.1210367356
4089	0.1210366976
4090	0.1210350343
4091	0.1210350292
4092	0.1210342002
4093	0.1210291395
4094	0.1210291357
4095	0.1210276182
4096	0.1210261462
4097	0.1210252495
4098	0.1210252475
4099	0.1210251678
4100	0.121024129
4101	0.1210235537
4102	0.121023553
4103	0.1210235513
4104	0.1210227145
4105	0.1209806946
4106	0.1209806193
4107	0.1209806052
4108	0.1209803034
4109	0.1209803028
4110	0.120980278
4111	0.1209793578
4112	0.1209793483
4113	0.1209793396
4114	0.1209785567
4115	0.12097821
4116	0.1209782045
4117	0.1209697255
4118	0.1209554049
4119	0.1209533478
4120	0.1209532504
4121	0.1209467191
4122	0.1209464023
4123	0.1209462765
4124	0.1209460646
4125	0.120943726
4126	0.1209436061
4127	0.1209145708
4128	0.120914401
4129	0.1209143891
4130	0.1209143882
4131	0.1209143872
4132	0.1209143864
4133	0.1209143861
4134	0.1209142758
4135	0.1209122023
4136	0.1209122015
4137	0.1209122001
4138	0.1209121956
4139	0.1209121104
4140	0.1209115472
4141	0.1209112578
4142	0.120907079
4143	0.1209048542
4144	0.1208701643
4145	0.1208697898
4146	0.1208679416
4147	0.1208679414
4148	0.1208640996
4149	0.1208639613
4150	0.1208639391
4151	0.1208639389
4152	0.1208639365
4153	0.1208639341
4154	0.1208639331
4155	0.1208639329
4156	0.1208623767
4157	0.1208623705
4158	0.1208623667
4159	0.1208623666
4160	0.1208623662
4161	0.1208623661
4162	0.120862366
4163	0.120862358
4164	0.1208623577
4165	0.1208623566
4166	0.1208623565
4167	0.1208619376
4168	0.1208615431
4169	0.1208609857
4170	0.120838013
4171	0.1208380052
4172	0.1208377126
4173	0.1208365216
4174	0.1208360014
4175	0.1208359999
4176	0.120835998
4177	0.120835859
4178	0.1208358589
4179	0.1208310993
4180	0.1208310967
4181	0.1208303817
4182	0.1208303802
4183	0.1208290636
4184	0.1208289694
4185	0.1208273128
4186	0.1208159946
4187	0.1208159632
4188	0.1208159625
4189	0.1208158139
4190	0.1208106295
4191	0.1208102128
4192	0.1208086991
4193	0.1208085613
4194	0.120808497
4195	0.1208067789
4196	0.1208059666
4197	0.1208006604
4198	0.1208006545
4199	0.1208002463
4200	0.1208002451
4201	0.1207998848
4202	0.1207997567
4203	0.1207995879
4204	0.1207970861
4205	0.1207903673
4206	0.120790355
4207	0.1207901523
4208	0.1207893923
4209	0.1207802584
4210	0.1207791242
4211	0.1207791119
4212	0.1207787231
4213	0.1207785712
4214	0.120778571
4215	0.1207785694
4216	0.120691622
4217	0.1206916107
4218	0.1206906554
4219	0.1206130851
4220	0.1206130818
4221	0.1206124062
4222	0.1206123995
4223	0.1206123987
4224	0.1206123945
4225	0.1206123945
4226	0.1206121343
4227	0.1206121318
4228	0.1204298352
4229	0.1204294688
4230	0.1204292418
4231	0.1204289224
4232	0.1204289159
4233	0.1204250011
4234	0.120424874
4235	0.1204248738
4236	0.1204248703
4237	0.1204248649
4238	0.120424326
4239	0.1204243252
4240	0.1204243245
4241	0.1204243209
4242	0.1204240464
4243	0.1203743238
4244	0.1203716359
4245	0.1203703616
4246	0.1203667022
4247	0.1203657006
4248	0.1203656755
4249	0.1203656726
4250	0.1203640349
4251	0.1203640125
4252	0.1203640121
4253	0.1203639974
4254	0.1203566676
4255	0.12035665
4256	0.120356648
4257	0.1203566436
4258	0.1203558358
4259	0.1203545966
4260	0.1203522079
4261	0.1203521222
4262	0.1203521145
4263	0.1203467442
4264	0.1203467434
4265	0.1203467433
4266	0.1203467405
4267	0.1203467404
4268	0.1203466145
4269	0.1203348603
4270	0.1203347013
4271	0.1203223877
4272	0.1203074102
4273	0.1203074093
4274	0.1203069766
4275	0.120306088
4276	0.1203055175
4277	0.1203052882
4278	0.120303366
4279	0.1203021357
4280	0.1203019745
4281	0.1203016914
4282	0.120301686
4283	0.1202992507
4284	0.1202989357
4285	0.1202981828
4286	0.1202981824
4287	0.1201483058
4288	0.1201482166
4289	0.1201481639
4290	0.1201481372
4291	0.1201480884
4292	0.1201372353
4293	0.1201372124
4294	0.1201284712
4295	0.12012847
4296	0.1201284697
4297	0.1201276023
4298	0.120127599
4299	0.1201250461
4300	0.1201248994
4301	0.1201248883
4302	0.1201248825
4303	0.1201043171
4304	0.1200245396
4305	0.1199949163
4306	0.1199944843
4307	0.1199943058
4308	0.1199234674
4309	0.1199230547
4310	0.119914512
4311	0.1199145042
4312	0.1199145012
4313	0.1199145007
4314	0.1199145002
4315	0.1199145002
4316	0.1199144979
4317	0.1198678524
4318	0.1198674281
4319	0.119867176
4320	0.1198671241
4321	0.1198671173
4322	0.1198670947
4323	0.1198670918
4324	0.1197954794
4325	0.1197953698
4326	0.1197953551
4327	0.1197952356
4328	0.1197952184
4329	0.1197947963
4330	0.1197941488
4331	0.1197941466
4332	0.1197935901
4333	0.1197935901
4334	0.1197935232
4335	0.1197935213
4336	0.1197928461
4337	0.1197927042
4338	0.1197927038
4339	0.1197927035
4340	0.1197660012
4341	0.1197412922
